address,lat,lng,status,error
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
久多下之町411番地,35.0191879,135.7362016,OK,
久多下之町411番地,35.0191879,135.7362016,OK,
京北塔町中筋浦,35.1784612,135.6594936,OK,
京北比賀江町院谷6,35.1817553,135.6630406,OK,
三軒町65,35.0250522,135.7406573,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
下鴨貴船町62番地,35.0425763,135.7679496,OK,
勧修寺西栗栖野町225番地,34.9692544,135.8078632,OK,
勧修寺西栗栖野町225番地,34.9692544,135.8078632,OK,
新町通七条下る東塩小路町590-10,34.9883893,135.7573925,OK,
花園木辻南町12-11,35.0203551,135.7237875,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
"大枝沓掛町14-26,14-27,14-197",34.9749543,135.6614916,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
河原町通松原上る二丁目富永町344番地,35.0022242,135.7680516,OK,
河原町通松原上る二丁目富永町344番地,35.0022242,135.7680516,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
花脊別所町399番地,35.1722745,135.7855383,OK,
東洞院姉小路下る曇華院前町706,35.0091653,135.7621139,OK,
西洞院通下立売下る東裏辻町402番地,35.0194366,135.7553563,OK,
西洞院通下立売下る東裏辻町402番地,35.0194366,135.7553563,OK,
花背大布施町117，118，119,35.2055575,135.7757965,OK,
花脊八桝町65-1,35.2118093,135.7762718,OK,
広河原杓子屋町98番地,35.2503349,135.7657037,OK,
広河原杓子屋町194番地,35.2510342,135.7734261,OK,
広河原杓子屋町194番地,35.2510342,135.7734261,OK,
京北周山町上代29-1,35.1581395,135.6304598,OK,
京北細野町東ノ垣内7-1,35.1241799,135.6408853,OK,
京北周山町上代29-1,35.1581395,135.6304598,OK,
京北周山町上植代8,35.1595911,135.6305362,OK,
嵯峨越畑南ノ町32-2,35.0830392,135.6108597,OK,
嵯峨越畑南ノ町32-2,35.0830392,135.6108597,OK,
嵯峨越畑南ノ町32-2,35.0830392,135.6108597,OK,
嵯峨水尾宮ノ脇町32-2,35.0453642,135.6253962,OK,
嵯峨樒原若宮下町17番地,35.0723091,135.6104935,OK,
花背大布施町364-1,35.2056654,135.772684,OK,
花背大布施町117，118，119,35.2055575,135.7757965,OK,
西京極宮ノ東町,34.9909086,135.7233806,OK,
西京極葛野町2,34.9977677,135.7183493,OK,
西院日照町１,35.0026873,135.7253374,OK,
大津市御殿浜130-13,35.1566609,135.5251982,OK,
鹿ケ谷高岸町2番地の1,35.0162108,135.7932566,OK,
田中馬場町77番地,35.0326213,135.7753715,OK,
西ノ京新建町12番地,35.0097357,135.7327417,OK,
三条大橋東三丁目下る教業町696番地,35.0081371,135.7757325,OK,
屋形町6番地の1,34.9853189,135.7663346,OK,
吉祥院這登東町47番地,34.9698034,135.7311575,OK,
上鳥羽山ノ本町38番地,34.9624229,135.7374557,OK,
久世大築町66番地,34.9603568,135.7223101,OK,
醍醐外山街道町21番地の11,34.9404725,135.8135564,OK,
竹田狩賀町131番地,34.9485285,135.7563318,OK,
深草大亀谷岩山町48番地の1,34.9427305,135.7886131,OK,
深草大亀谷岩山町48番地の1,34.9427305,135.7886131,OK,
深草大亀谷岩山町48番地の1,34.9427305,135.7886131,OK,
桂艮町1番地の2,34.9860378,135.6995606,OK,
桂艮町1番地の2,34.9860378,135.6995606,OK,
桂艮町1番地の2,34.9860378,135.6995606,OK,
桂艮町1番地の2,34.9860378,135.6995606,OK,
釜座通丸太町上る梅屋町174-3,35.0180263,135.7561267,OK,
上花山旭山町19番地の3,34.9852928,135.787937,OK,
上花山旭山町19番地の3,34.9852928,135.787937,OK,
上花山旭山町19番地の3,34.9852928,135.787937,OK,
上花山旭山町19番地の3,34.9852928,135.787937,OK,
大北山蓮ケ谷町2番地の1,35.0439115,135.7240494,OK,
深草石峰寺山町,34.9648901,135.7752039,OK,
深草石峰寺山町,34.9648901,135.7752039,OK,
深草石峰寺山町,34.9648901,135.7752039,OK,
粟田口大日山町,35.0085345,135.7977276,OK,
粟田口大日山町,35.0085345,135.7977276,OK,
粟田口大日山町,35.0085345,135.7977276,OK,
今熊野日吉町,34.9869392,135.7790559,OK,
今熊野日吉町,34.9869392,135.7790559,OK,
御室住吉山町,35.0366852,135.7136145,OK,
西九条南田町1番地の2,34.9767895,135.7472275,OK,
西九条南田町1番地の2,34.9767895,135.7472275,OK,
西九条南田町1番地の2,34.9767895,135.7472275,OK,
紫野上御興町23番地の1,35.1566609,135.5251982,OK,
鹿ケ谷高岸町2-2,35.0159568,135.7926884,OK,
田中馬場町74番地,35.0324711,135.7756194,OK,
西ノ京北小路町17番地の2,35.0092265,135.7338334,OK,
久世大藪町196番地の1,34.9584468,135.7214227,OK,
深草加賀屋敷町14-16,34.948056,135.7576459,OK,
醍醐外山街道町21,34.9404364,135.8135604,OK,
久多下の町203,35.2639423,135.8235012,OK,
上之町38番地,34.986976,135.7650938,OK,
上之町38番地,34.986976,135.7650938,OK,
上之町38番地,34.986976,135.7650938,OK,
上鳥羽山ノ本町60番地,34.9617218,135.7373754,OK,
上鳥羽山ノ本町60番地,34.9617218,135.7373754,OK,
上鳥羽山ノ本町60番地,34.9617218,135.7373754,OK,
嵯峨水尾宮ノ脇町10,35.0463584,135.6258917,OK,
西ノ京中保町1番地の4,35.0217101,135.7312428,OK,
四条通大宮西入錦大宮町116番地先,35.0039001,135.7485957,OK,
平野上柳町28番地の24,35.0360422,135.7274756,OK,
堀川通寺之内上る二丁目下天神町650番地の1,35.0357581,135.7498678,OK,
堀川通寺之内上る二丁目下天神町650番地の1,35.0357581,135.7498678,OK,
堀川通寺之内上る二丁目下天神町650番地の1,35.0357581,135.7498678,OK,
御前通一条下る東竪町132番地の1,35.0247653,135.7368314,OK,
御前通一条下る東竪町132番地の1,35.0247653,135.7368314,OK,
御前通一条下る東竪町132番地の1,35.0247653,135.7368314,OK,
日暮通下立売上る西入分銅町556番,35.02052370000001,135.7469159,OK,
高野蓼原町47番地の5,35.0344178,135.7763468,OK,
高野蓼原町47番地の5,35.0344178,135.7763468,OK,
高野蓼原町47番地の5,35.0344178,135.7763468,OK,
山端柳ケ坪町18番地,35.0495267,135.7915419,OK,
山端柳ケ坪町18番地,35.0495267,135.7915419,OK,
山端柳ケ坪町18番地,35.0495267,135.7915419,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
御池通柳馬場東入東八幡町579番地,35.0111266,135.7649273,OK,
西ノ京東中合町2番地,35.0133578,135.7306097,OK,
西ノ京東中合町2番地,35.0133578,135.7306097,OK,
西ノ京東中合町2番地,35.0133578,135.7306097,OK,
西ノ京東中合町2番地,35.0133578,135.7306097,OK,
西ノ京東中合町2番地,35.0133578,135.7306097,OK,
三条通古川町東入分木町80番地の2,35.0095172,135.7789077,OK,
三条通古川町東入分木町80番地の2,35.0095172,135.7789077,OK,
三条通古川町東入分木町80番地の2,35.0095172,135.7789077,OK,
渋谷通本町東入四丁目鐘鋳町415番地の4,34.99311429999999,135.7747819,OK,
渋谷通本町東入四丁目鐘鋳町415番地の4,34.99311429999999,135.7747819,OK,
渋谷通本町東入四丁目鐘鋳町415番地の4,34.99311429999999,135.7747819,OK,
日ノ岡朝田町53番地の11,34.9975609,135.7974311,OK,
日ノ岡朝田町53番地の11,34.9975609,135.7974311,OK,
日ノ岡朝田町53番地の11,34.9975609,135.7974311,OK,
西野大手先町2-1,34.9850555,135.8147215,OK,
西野大手先町2-1,34.9850555,135.8147215,OK,
西野大手先町2-1,34.9850555,135.8147215,OK,
川田土仏26番地,34.9768879,135.7971816,OK,
栗栖野打越町17番地,34.9718798,135.8077386,OK,
栗栖野打越町17番地,34.9718798,135.8077386,OK,
栗栖野打越町17番地,34.9718798,135.8077386,OK,
花屋町通室町西入乾町292,34.9935537,135.7572619,OK,
花屋町通室町西入乾町292,34.9935537,135.7572619,OK,
花屋町通室町西入乾町292,34.9935537,135.7572619,OK,
花屋町通室町西入乾町292,34.9935537,135.7572619,OK,
西新屋敷中之町103番地の2,34.9935009,135.7448878,OK,
西新屋敷中之町103番地の2,34.9935009,135.7448878,OK,
西新屋敷中之町103番地の2,34.9935009,135.7448878,OK,
東九条東札辻町6番地の1,34.9752631,135.7631684,OK,
東九条東札辻町6番地の1,34.9752631,135.7631684,OK,
東九条東札辻町6番地の1,34.9752631,135.7631684,OK,
吉祥院砂ノ町50番地,34.968528,135.7327118,OK,
吉祥院砂ノ町50番地,34.968528,135.7327118,OK,
吉祥院砂ノ町50番地,34.968528,135.7327118,OK,
西院上今田町18番地の3,35.0081553,135.732388,OK,
西院上今田町18番地の3,35.0081553,135.732388,OK,
西院上今田町18番地の3,35.0081553,135.732388,OK,
西京極葛野町3番地,34.9980059,135.7187898,OK,
西京極葛野町3番地,34.9980059,135.7187898,OK,
西京極葛野町3番地,34.9980059,135.7187898,OK,
西京極葛野町3番地,34.9980059,135.7187898,OK,
紙子屋町544,34.9402497,135.7605905,OK,
紙子屋町544,34.9402497,135.7605905,OK,
紙子屋町544,34.9402497,135.7605905,OK,
紙子屋町544,34.9402497,135.7605905,OK,
紙子屋町544,34.9402497,135.7605905,OK,
紙子屋町544,34.9402497,135.7605905,OK,
北端町44-7,34.9453098,135.7547924,OK,
北端町44-7,34.9453098,135.7547924,OK,
北端町44-7,34.9453098,135.7547924,OK,
北端町44-7,34.9453098,135.7547924,OK,
醍醐辰巳町12-1,34.9409344,135.8141451,OK,
醍醐辰巳町12-1,34.9409344,135.8141451,OK,
醍醐辰巳町12-1,34.9409344,135.8141451,OK,
醍醐辰巳町12-1,34.9409344,135.8141451,OK,
上賀茂馬ノ目町10番地の1,35.06688,135.7476117,OK,
上賀茂馬ノ目町10番地の1,35.06688,135.7476117,OK,
上賀茂馬ノ目町10番地の1,35.06688,135.7476117,OK,
上賀茂馬ノ目町10番地の1,35.06688,135.7476117,OK,
小川通今出川下る西入東今町375番地,35.0289982,135.7536564,OK,
小川通今出川下る西入東今町375番地,35.0289982,135.7536564,OK,
小川通今出川下る西入東今町375番地,35.0289982,135.7536564,OK,
小川通今出川下る西入東今町375番地,35.0289982,135.7536564,OK,
蛸薬師通油小路東入元本能寺南町346番地,35.00593569999999,135.7540665,OK,
蛸薬師通油小路東入元本能寺南町346番地,35.00593569999999,135.7540665,OK,
蛸薬師通油小路東入元本能寺南町346番地,35.00593569999999,135.7540665,OK,
蛸薬師通油小路東入元本能寺南町346番地,35.00593569999999,135.7540665,OK,
蛸薬師通油小路東入元本能寺南町346番地,35.00593569999999,135.7540665,OK,
東九条西岩本町1-1,34.9822299,135.7631186,OK,
東九条西岩本町1-1,34.9822299,135.7631186,OK,
東九条西岩本町1-1,34.9822299,135.7631186,OK,
東九条西岩本町1-1,34.9822299,135.7631186,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
下津林東大般若町32,34.9760947,135.7139485,OK,
今小路通御前東入西今小路町797番地,35.0282504,135.7370319,OK,
今小路通御前東入西今小路町797番地,35.0282504,135.7370319,OK,
今小路通御前東入西今小路町797番地,35.0282504,135.7370319,OK,
今小路通御前東入西今小路町797番地,35.0282504,135.7370319,OK,
久世中久世町五丁目19番地の1,34.9585285,135.7114322,OK,
久世中久世町五丁目19番地の1,34.9585285,135.7114322,OK,
久世中久世町五丁目19番地の1,34.9585285,135.7114322,OK,
久世中久世町五丁目19番地の1,34.9585285,135.7114322,OK,
太秦森ケ前町22番地の3,35.0100836,135.7127992,OK,
太秦森ケ前町22番地の3,35.0100836,135.7127992,OK,
太秦森ケ前町22番地の3,35.0100836,135.7127992,OK,
上桂前田町29番地の2,34.9865682,135.6996165,OK,
上桂前田町29番地の2,34.9865682,135.6996165,OK,
上桂前田町29番地の2,34.9865682,135.6996165,OK,
上桂前田町29番地の2,34.9865682,135.6996165,OK,
壬生坊城町48番地の3 ＵＲ都市機構壬生坊城第二団地4棟1階,35.0053349,135.7451072,OK,
椥辻西浦町41番地の107,34.9748729,135.8140145,OK,
吉祥院西定成町32番地,34.9770308,135.735217,OK,
吉祥院西定成町32番地,34.9770308,135.735217,OK,
吉祥院西定成町32番地,34.9770308,135.735217,OK,
鳴滝宅間町14番地の2,35.0321353,135.7042475,OK,
久多下の町203番地,35.2639423,135.8235012,OK,
吉田近衛町26番地の72,35.0207431,135.7806681,OK,
吉田近衛町26番地の72,35.0207431,135.7806681,OK,
吉田近衛町26番地の72,35.0207431,135.7806681,OK,
吉田近衛町26番地の72,35.0207431,135.7806681,OK,
壬生坊城町19-4,35.0039526,135.7459567,OK,
壬生坊城町19-4,35.0039526,135.7459567,OK,
壬生坊城町19-4,35.0039526,135.7459567,OK,
壬生坊城町19-4,35.0039526,135.7459567,OK,
吉祥院西定成町35,34.9769534,135.7356692,OK,
吉祥院西定成町34,34.9770583,135.735487,OK,
太秦森ケ前町21-10,35.0103329,135.7128407,OK,
太秦森ケ前町21-10,35.0103329,135.7128407,OK,
太秦森ケ前町21-10,35.0103329,135.7128407,OK,
桂徳大寺北町81,34.990074,135.7051745,OK,
醍醐辰巳町6,34.9414822,135.8134411,OK,
横大路千両松町277番地,34.9197323,135.7372145,OK,
横大路千両松町277番地,34.9197323,135.7372145,OK,
横大路千両松町277番地,34.9197323,135.7372145,OK,
横大路千両松町277番地,34.9197323,135.7372145,OK,
大原野上里南ノ町38番地の2,34.9530634,135.6784552,OK,
壬生仙念町30番地,35.0039013,135.7356921,OK,
壬生仙念町30番地,35.0039013,135.7356921,OK,
壬生仙念町30番地,35.0039013,135.7356921,OK,
壬生仙念町30番地,35.0039013,135.7356921,OK,
壬生仙念町30番地,35.0039013,135.7356921,OK,
高野玉岡町5番地,35.0449552,135.7832045,OK,
高野玉岡町5番地,35.0449552,135.7832045,OK,
上鳥羽塔ノ森上河原37-4,34.9477618,135.7386122,OK,
紫野上築山町30番地1,35.0403444,135.7451766,OK,
竹屋町通千本東入主税町910番地の25,35.0166015,135.7439115,OK,
竹屋町通千本東入主税町910番地の25,35.0166015,135.7439115,OK,
竹屋町通千本東入主税町910番地の25,35.0166015,135.7439115,OK,
竹屋町通千本東入主税町910番地の25,35.0166015,135.7439115,OK,
深草加賀屋敷町24番地の13,34.9480818,135.7572858,OK,
深草加賀屋敷町24番地の26,34.9481293,135.7569818,OK,
深草西浦町65-1,34.9597293,135.7651309,OK,
京北下中町柿木通6番地の3,35.1978362,135.6351156,OK,
紫野北花ノ坊町23番地,35.0419433,135.7376675,OK,
寺町通今出川上る五丁目鶴山町5番地の6,35.0347212,135.7661863,OK,
田中玄京町151番地,35.0319321,135.7762646,OK,
西ノ京新建町1番地,35.0097001,135.7322631,OK,
聚楽廻松下町9番地の4,35.0189621,135.737691,OK,
聚楽廻松下町9番地の4,35.0189621,135.737691,OK,
聚楽廻松下町9番地の4,35.0189621,135.737691,OK,
花見小路通古門前上る巽町467,35.0078651,135.7765763,OK,
三条大橋東三丁目下る長光町621番地,35.0082528,135.7768045,OK,
西九条春日町49番地,34.9816414,135.7542689,OK,
西九条南田町9番地,34.9781252,135.7474518,OK,
西九条南田町9番地,34.9781252,135.7474518,OK,
西九条南田町9番地,34.9781252,135.7474518,OK,
西九条南田町9番地,34.9781252,135.7474518,OK,
西九条南田町9番地,34.9781252,135.7474518,OK,
久世大築町50番地,34.9602915,135.7207804,OK,
久世大築町47番地の2,34.9608816,135.720998,OK,
京北井戸町丸山110番地,35.1980582,135.6862017,OK,
京北井戸町丸山110番地,35.1980582,135.6862017,OK,
京北井戸町丸山110番地,35.1980582,135.6862017,OK,
京北下弓削町狭間谷6番地の1,35.1865398,135.6367398,OK,
京北五本松町西山24番地の3,35.1738301,135.6268471,OK,
竹田狩賀町153番地の1,34.9468781,135.7567763,OK,
竹田狩賀町153番地の1,34.9468781,135.7567763,OK,
醍醐外山街道町21番地の58,34.9404364,135.8135604,OK,
醍醐外山街道町21番地の58,34.9404364,135.8135604,OK,
京北細野町東ノ垣内9番地の1,35.1237092,135.6414187,OK,
上賀茂烏帽子ケ垣内町24番地,35.0558253,135.7577204,OK,
大宮薬師山東町13番地の17,35.0572525,135.7397648,OK,
大宮西野山町41番地,35.0504761,135.7392257,OK,
紫竹下園生町26番地,35.052843,135.7501582,OK,
室町通上立売上る東入柳図子町301番地,35.033645,135.7591073,OK,
吉田中阿達町39番地の15,35.0250223,135.7758335,OK,
岡崎入江町8番地,35.0183872,135.7830223,OK,
浄土寺真如町155番地の2,35.0202853,135.7912627,OK,
北白川上別当町39番地の5,35.0312953,135.7929293,OK,
田中玄京町30番地,35.0322936,135.7776113,OK,
下鴨北野々神町26番地,35.0520226,135.7719447,OK,
下鴨北野々神町26番地,35.0520226,135.7719447,OK,
下鴨北野々神町26番地,35.0520226,135.7719447,OK,
上高野松田町5番地,35.0609313,135.7950597,OK,
一乗寺燈籠本町26番地,35.0451197,135.7943941,OK,
一乗寺里ノ西町34番地,35.0446555,135.7891415,OK,
松ケ崎小竹薮町32番地の3,35.047148,135.7821899,OK,
松ケ崎小竹薮町32番地の3,35.047148,135.7821899,OK,
静市市原町254番地の2,35.0861411,135.7599842,OK,
岩倉忠在地町215番地の2,35.0758758,135.7870571,OK,
岩倉忠在地町215番地の2,35.0758758,135.7870571,OK,
